gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,is_new_customer,is_loyal_customer,tenure_group,avg_monthly_charge,high_monthly_charge,total_services,has_protection,has_support,is_monthly_contract,automatic_payment,risky_payment,family_size,senior_with_family,tenure_contract_interaction,charges_per_service
Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.95,1612.2,0,0,1-2yr,94.83529411764707,1,4,1,1,1,1,0,0,0,0,22.7375
Female,0,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.9,59.05,1,0,0-1yr,29.525,0,1,0,1,1,0,1,0,0,0,30.9
Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.7,1140.05,0,1,4+yr,20.728181818181817,0,1,0,0,0,0,1,1,0,55,19.7
Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.85,3887.25,0,0,2-4yr,102.29605263157895,1,6,1,0,0,0,1,0,0,38,17.474999999999998
Female,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.65,246.6,1,0,0-1yr,35.22857142857143,0,2,1,1,1,0,0,2,0,0,17.325
Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.75,470.95,1,0,0-1yr,94.19,1,3,0,1,1,0,1,2,0,0,28.583333333333332
Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.8,3959.15,0,0,2-4yr,96.56463414634146,1,5,1,1,0,1,0,0,0,82,19.759999999999998
Female,0,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.9,716.1,1,0,0-1yr,65.10000000000001,0,3,0,0,1,0,1,0,0,0,21.633333333333336
Female,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.3,5894.5,0,1,4+yr,83.02112676056338,1,7,1,1,0,1,0,1,0,142,11.9
Female,1,No,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.55,2094.65,0,0,2-4yr,67.56935483870969,1,2,1,0,1,1,0,0,0,0,36.775
Male,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6302.85,0,1,4+yr,92.68897058823529,1,8,1,1,0,1,0,1,0,136,11.35
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),98.2,7015.9,0,1,4+yr,97.44305555555555,1,6,1,1,0,1,0,1,0,144,16.366666666666667
Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,64.35,1558.65,0,0,1-2yr,64.94375000000001,0,5,1,1,0,0,1,2,0,48,12.87
Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,1129.75,1,0,0-1yr,102.70454545454545,1,5,0,1,1,0,1,0,0,0,20.15
Female,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.15,113.1,1,0,0-1yr,56.55,0,3,1,0,1,0,0,1,0,0,20.716666666666665
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),108.4,7767.25,0,1,4+yr,107.87847222222223,1,7,1,1,0,1,0,2,0,144,15.485714285714286
Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,220.35,1,0,0-1yr,18.3625,0,1,0,0,1,0,0,0,0,0,19.7
Male,0,No,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),83.7,2633.3,0,0,2-4yr,82.290625,1,7,1,1,0,1,0,1,0,32,11.957142857142857
Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.0,73.0,1,0,0-1yr,73.0,1,2,1,0,1,0,1,0,0,0,36.5
Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,306.05,1,0,0-1yr,25.504166666666666,0,1,0,0,1,0,1,2,0,0,21.15
Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,4528.0,0,0,2-4yr,105.30232558139535,1,5,1,0,1,0,1,0,0,0,20.28
Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.05,262.05,1,0,0-1yr,21.837500000000002,0,1,0,0,0,1,0,2,0,24,21.05
Male,0,No,No,26,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),54.55,1362.85,0,0,2-4yr,52.41730769230769,0,4,1,1,0,1,0,0,0,26,13.6375
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,1,0,0-1yr,70.25,1,1,0,0,1,0,1,0,0,0,70.25
Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.15,245.2,1,0,0-1yr,22.29090909090909,0,2,0,0,1,1,0,0,0,0,11.575
Male,0,No,No,28,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),30.1,810.85,0,0,2-4yr,28.958928571428572,0,1,0,1,1,1,0,0,0,0,30.1
Female,1,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.55,5265.1,0,1,4+yr,79.77424242424243,1,6,1,1,0,1,0,1,1,132,13.424999999999999
Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.8,1826.7,0,0,1-2yr,91.33500000000001,1,5,1,1,1,0,0,2,0,0,19.36
Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.3,6613.65,0,1,4+yr,106.67177419354839,1,6,1,1,0,0,1,1,0,62,17.383333333333333
Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,74.2,1,0,0-1yr,74.2,1,2,0,0,1,0,1,0,0,0,37.1
Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,1747.2,0,0,1-2yr,83.2,1,3,1,0,1,0,1,1,0,0,26.78333333333333
Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,24.45,1,0,0-1yr,24.45,0,0,0,0,1,0,0,0,0,0,24.45
Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),94.9,3616.25,0,0,2-4yr,95.16447368421052,1,5,0,1,0,1,0,2,0,76,18.98
Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.25,1611.15,0,0,1-2yr,89.50833333333334,1,6,1,1,1,0,1,2,0,0,13.875
Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.5,1198.8,0,1,4+yr,19.98,0,1,0,0,0,1,0,1,0,120,20.5
Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.25,6385.95,0,1,4+yr,91.22785714285715,1,5,1,1,0,1,0,0,0,70,18.05
Female,0,Yes,Yes,67,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),69.9,4615.9,0,1,4+yr,68.89402985074626,0,5,0,1,0,1,0,2,0,134,13.98
Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.9,135.0,1,0,0-1yr,27.0,0,2,0,0,1,1,0,2,0,0,12.95
Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.8,7942.15,0,1,4+yr,120.33560606060605,1,8,1,1,0,1,0,1,0,66,14.475
Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1797.1,0,1,4+yr,24.959722222222222,0,2,0,0,0,0,0,1,0,144,12.7
Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,6129.65,0,1,4+yr,85.13402777777777,1,7,1,1,0,1,0,1,1,144,12.014285714285714
Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,75.45,1,0,0-1yr,25.150000000000002,0,1,0,0,1,0,0,1,0,0,20.05
Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.05,1036.0,0,0,2-4yr,21.583333333333332,0,1,0,0,0,0,0,1,0,96,20.05
Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,541.15,1,0,0-1yr,77.30714285714285,1,2,0,0,1,0,1,0,0,0,37.45
Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,90.35,190.5,1,0,0-1yr,95.25,1,4,1,0,1,0,1,1,0,0,22.5875
Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.05,5364.8,0,1,4+yr,103.16923076923078,1,6,1,1,1,0,1,0,0,0,17.175
Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,746.05,0,0,2-4yr,19.632894736842104,0,1,0,0,0,0,0,2,0,76,20.2
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.35,1354.4,0,1,4+yr,18.811111111111114,0,1,0,0,0,0,1,2,0,144,20.35
Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,622.9,1,0,0-1yr,69.21111111111111,1,2,0,0,1,0,1,0,0,0,37.275
Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,1167.6,0,1,4+yr,20.48421052631579,0,1,0,0,0,1,0,2,0,114,19.5
Male,0,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.0,659.35,0,0,1-2yr,50.71923076923077,0,1,0,0,1,0,0,1,0,0,44.0
Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.0,4178.65,0,0,2-4yr,104.46624999999999,1,6,1,1,0,1,0,1,0,40,17.666666666666668
Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.85,854.8,0,0,2-4yr,21.91794871794872,0,1,0,0,0,1,0,2,0,78,19.85
Female,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.45,3655.45,0,0,2-4yr,110.77121212121212,1,7,1,1,1,0,1,0,0,0,15.778571428571428
Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.0,1183.05,0,0,2-4yr,24.646874999999998,0,2,0,0,0,1,0,0,0,96,12.0
Female,1,No,No,10,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.65,291.4,1,0,0-1yr,29.139999999999997,0,1,0,1,1,0,1,0,0,0,29.65
Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,76.4,838.7,1,0,0-1yr,76.24545454545455,1,2,1,0,1,0,1,0,0,0,38.2
Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.9,1250.85,0,0,2-4yr,26.613829787234042,0,2,0,0,0,0,1,1,0,47,13.45
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.95,78.95,1,0,0-1yr,78.95,1,2,0,0,1,0,1,0,0,0,39.475
Male,0,No,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.25,4652.4,0,1,4+yr,89.46923076923076,1,8,1,1,0,0,0,0,0,104,11.15625
Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,85.25,5538.35,0,1,4+yr,83.91439393939395,1,7,1,1,0,0,1,1,0,132,12.178571428571429
Female,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.1,864.85,1,0,0-1yr,78.62272727272727,1,3,0,1,1,1,0,2,1,0,26.03333333333333
Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.0,3769.7,0,0,2-4yr,81.95,1,3,1,0,1,1,0,2,0,0,26.666666666666668
Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,4364.1,0,0,2-4yr,99.18409090909091,1,4,0,0,1,0,1,1,0,0,24.025
Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,7548.1,0,1,4+yr,106.3112676056338,1,6,1,0,1,1,0,2,1,0,17.516666666666666
Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1206.05,0,0,1-2yr,54.820454545454545,0,3,1,1,1,0,1,2,0,0,18.383333333333333
Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),77.15,1759.4,0,0,1-2yr,76.49565217391304,1,6,1,1,0,1,0,2,0,46,12.858333333333334
Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,0,1,4+yr,107.08365384615385,1,6,1,1,1,0,1,1,1,0,17.366666666666667
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,0,1,4+yr,18.93402777777778,0,1,0,0,0,1,0,2,0,144,19.4
Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,84.85,3303.05,0,0,2-4yr,82.57625,1,4,0,1,1,0,1,2,0,0,21.2125
Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.65,6744.2,0,1,4+yr,97.74202898550725,1,4,1,0,0,1,0,1,0,69,23.9125
Female,1,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.65,2862.75,0,0,2-4yr,98.71551724137932,1,5,0,1,1,0,1,0,0,0,19.73
Male,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.8,7845.8,0,1,4+yr,108.96944444444445,1,8,1,1,0,1,0,0,0,144,14.225
Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.8,0,0,2-4yr,96.66976744186047,1,5,1,0,1,0,1,1,1,0,18.9
Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.3,1688.9,0,1,4+yr,25.207462686567165,0,2,0,0,0,0,0,2,0,134,13.15
Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.0,1210.3,0,1,4+yr,22.005454545454544,0,1,0,0,0,0,0,2,0,110,21.0
Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.5,1816.2,0,1,4+yr,25.580281690140847,0,2,0,0,0,0,1,1,0,142,12.25
Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,471.7,0,0,2-4yr,18.868,0,1,0,0,1,1,0,1,0,0,20.05
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.95,20.95,1,0,0-1yr,20.95,0,1,0,0,1,0,0,0,0,0,20.95
Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.2,7878.3,0,1,4+yr,109.42083333333333,1,7,1,1,0,1,0,0,0,144,15.6
Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.4,3865.45,0,1,4+yr,74.33557692307691,1,5,1,0,0,0,0,1,0,52,15.080000000000002
Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.25,412.55,0,0,1-2yr,18.75227272727273,0,1,0,0,0,0,0,0,0,22,19.25
Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),76.75,5233.25,0,1,4+yr,76.9595588235294,1,6,1,1,0,1,0,0,0,68,12.791666666666666
Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,659.65,1,0,0-1yr,65.965,1,1,0,0,1,0,1,1,0,0,70.1
Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,1,0,0-1yr,106.465,1,5,1,0,1,0,1,2,0,0,20.05
Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.7,5656.75,0,1,4+yr,102.85,1,6,1,1,0,1,0,2,0,55,17.283333333333335
Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.9,1334.0,0,1,4+yr,23.821428571428573,0,2,0,0,0,0,1,0,0,56,12.45
Female,1,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.2,4972.1,0,0,2-4yr,108.08913043478262,1,7,1,1,1,0,1,2,1,0,15.742857142857144
Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,84.6,1,0,0-1yr,84.6,1,3,1,0,1,0,0,0,0,0,28.2
Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.35,3161.4,0,0,2-4yr,73.52093023255814,1,2,0,0,1,1,0,0,0,0,37.675
Male,1,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.65,4284.8,0,0,2-4yr,109.86666666666667,1,6,1,1,1,0,1,1,1,0,17.608333333333334
Male,0,Yes,No,50,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.45,2188.45,0,1,4+yr,43.769,0,3,1,1,0,1,0,1,0,50,14.816666666666668
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,129.55,1,0,0-1yr,21.59166666666667,0,1,0,0,1,1,0,0,0,0,19.7
Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.45,1088.25,0,0,2-4yr,24.183333333333334,0,2,0,0,0,0,0,2,0,90,12.225
Female,0,No,No,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,1073.3,0,0,1-2yr,48.78636363636363,0,3,0,1,1,0,1,0,0,0,16.866666666666667
Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.1,1857.85,0,1,4+yr,25.803472222222222,0,2,0,0,0,1,0,2,0,144,12.55
Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,715.0,1,0,0-1yr,102.14285714285714,1,5,0,1,1,0,1,0,0,0,20.080000000000002
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.75,19.75,1,0,0-1yr,19.75,0,1,0,0,1,0,0,0,0,0,19.75
Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.45,8013.55,0,1,4+yr,111.29930555555556,1,8,1,1,0,1,0,0,0,144,14.55625
Male,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.5,934.1,1,0,0-1yr,93.41,1,5,1,1,1,0,0,1,1,0,18.5
Male,1,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,40.2,1,0,0-1yr,40.2,0,2,1,0,1,0,1,1,1,0,20.1
Female,0,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,69.55,3435.6,0,0,2-4yr,71.575,0,5,0,1,0,0,0,1,0,48,13.91
Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.6,471.85,0,0,2-4yr,18.148076923076925,0,1,0,0,0,1,0,0,0,26,19.6
Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),90.2,6297.65,0,1,4+yr,92.6125,1,5,1,1,0,1,0,1,0,136,18.04
Female,0,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),75.7,3876.2,0,1,4+yr,77.524,1,5,0,1,0,1,0,1,0,50,15.14
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.55,8312.4,0,1,4+yr,115.44999999999999,1,8,1,1,0,1,0,1,0,144,14.44375
Female,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,330.6,0,0,1-2yr,19.447058823529414,0,1,0,0,0,0,0,0,0,17,20.65
Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,0,1,4+yr,106.84772727272727,1,7,1,1,0,1,0,1,1,66,15.335714285714285
Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),90.2,1454.15,0,0,1-2yr,85.53823529411765,1,5,1,1,1,1,0,1,0,0,18.04
Male,0,Yes,No,20,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,64.15,1274.45,0,0,1-2yr,63.722500000000004,0,4,1,1,0,0,0,1,0,20,16.0375
Female,1,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.3,2890.65,0,0,2-4yr,103.2375,1,6,0,1,1,0,1,0,0,0,17.216666666666665
Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.9,2298.55,0,0,2-4yr,51.07888888888889,0,2,1,0,1,1,0,0,0,0,25.45
Male,0,Yes,Yes,42,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.5,2301.15,0,0,2-4yr,54.78928571428572,0,3,1,0,1,0,0,2,0,0,18.166666666666668
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.3,45.3,1,0,0-1yr,45.3,0,1,0,0,1,0,1,0,0,0,45.3
Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.4,1747.85,0,0,1-2yr,72.82708333333333,1,2,0,0,1,1,0,1,0,0,37.7
Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,43.45,345.5,1,0,0-1yr,43.1875,0,1,0,0,0,0,0,2,0,8,43.45
Female,0,Yes,Yes,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),33.15,444.75,1,0,0-1yr,37.0625,0,2,1,1,0,1,0,2,0,12,16.575
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,180.7,1,0,0-1yr,20.077777777777776,0,1,0,0,1,1,0,0,0,0,19.7
Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.45,3398.9,0,0,2-4yr,79.04418604651163,1,3,1,0,1,0,1,1,0,0,26.816666666666666
Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,1090.65,0,1,4+yr,20.974038461538463,0,1,0,0,0,0,1,2,0,52,20.4
Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.5,2324.7,0,0,2-4yr,72.646875,1,2,1,0,1,1,0,1,0,0,37.75
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.1,69.1,1,0,0-1yr,69.1,0,1,0,0,1,0,1,0,0,0,69.1
